,restaurant,restaurant_id,rating,text,time_created
761,Rao's - Los Angeles,7e9oi3zq_6pP_LU9YPEXLg,5,Came here for a much needed date night (our first since quarantine). Fabulous service. Enjoyed delicious cocktails while waiting outside for our table. We...,2020-10-04 19:30:40
762,Chicken N Chips,IEElIOYoPqunZSgUx0h1-g,5,"Australian-inspired comfort food, here in LA!Chicken N Chips arrived last year with something a bit different to offer the competitive chicken scene. Here...",2020-12-02 21:15:23
763,Chicken N Chips,IEElIOYoPqunZSgUx0h1-g,5,"Was waiting a long time patiently for Chicken N Chips to open. Great new chicken spot in an area a bit lacking for options.

The first time I went they were...",2020-08-22 15:33:59
764,Chicken N Chips,IEElIOYoPqunZSgUx0h1-g,5,"Truly the sweetest people you'll ever meet! I love a good place to eat, it being black owned makes it that much sweeter. I've been here a few times and I'm...",2020-11-20 10:57:12
765,Tasty Noodle House,OSqzQvVG_5RFB5EMLA9BXw,5,It always feels like a gamble getting Chinese food outside of SGV but this place is awesome! It gives me Hong Kong Cafe vibes if anybody knows what I'm...,2020-09-18 08:31:56
766,Tasty Noodle House,OSqzQvVG_5RFB5EMLA9BXw,5,I've never actually been to the restaurant in person but this has been my quarantine staple! Uber Eats delivers this place and it's been a life saver. I...,2020-11-14 11:42:56
767,Tasty Noodle House,OSqzQvVG_5RFB5EMLA9BXw,4,"My wife picked up a nice spread of takeout and it was a strong performance all around!

Boiled pork and chive dumplings - slightly thicker skins, but...",2020-07-03 13:09:38
768,Dumpling House,WjuO8PhtqINeWqm-ei8NQA,5,"A hidden gem! Currently open for take out! Everything handmade and you can taste the difference!! Shumai was my favorite! 
And the owner is the sweetest and...",2020-11-09 09:03:53
769,Dumpling House,WjuO8PhtqINeWqm-ei8NQA,5,"I've come to this restaurant pre-covid, but just had takeout tonight, and it was just as good! The lady who works here is the sweetest and so nice. I would...",2020-11-14 01:52:47
770,Dumpling House,WjuO8PhtqINeWqm-ei8NQA,5,"So delicious, I went back twice in a week. 

During COVID I definitely want to support more local, minority-owned businesses. 

Dumpling house is delicious,...",2020-09-21 14:15:05
771,Jang Choong Dong JokBal,S8rXjn2aMaoONx468cWRag,5,"I togo S jokbal for two people.
It was pretty good portion and we enjoyed it.
No smell of pork and very tender jokbal with softness of meat.

Definitely...",2020-12-13 14:29:20
772,Jang Choong Dong JokBal,S8rXjn2aMaoONx468cWRag,5,"Love this spot hidden in the corner of this shopping center. We went around 9pm and it was pretty packed. We got an order of Jokbal (, pig trotters) and 2...",2020-10-17 12:05:24
773,Jang Choong Dong JokBal,S8rXjn2aMaoONx468cWRag,4,Good Jogbal (Pork Feet). Tender and juicy. The seasoning is on milder side which is more traditional compare to much stronger and sweeter trend these days...,2020-09-29 16:21:44
774,Anarkali Indian Restaurant,uteG6HIb4an-y5fFCXWo7w,5,"Anarkali is *the best* Indian food I've found in all of Los Angeles.  With my birthday in a few days and celebrations with friends on hold, I decided to...",2020-12-14 13:07:17
775,Anarkali Indian Restaurant,uteG6HIb4an-y5fFCXWo7w,5,"This is one of the best Indian Restaurants in town! I've been to India so I would say I know my Indian food. The owner is also so gracious, especially...",2020-12-09 16:24:11
776,Anarkali Indian Restaurant,uteG6HIb4an-y5fFCXWo7w,5,Anarkali is our favorite Indian restaurant in the area! We discovered this awesome restaurant during the beginning of the pandemic. Our favorite dishes are...,2020-10-15 16:24:20
777,Majordomo,4Zx7Lw4U6F0sXrV4aiIyqQ,5,"David Chang's brainchild majordomo is the best restaurant in Los Angeles.

They opened for takeout last week (for the first time since late March 2020 due...",2020-07-03 20:22:02
778,Majordomo,4Zx7Lw4U6F0sXrV4aiIyqQ,4,My son recommended this restaurant for birthday dinner. Everything was very good with excellent service.  The restaurant is surprisingly in an industrial...,2020-12-05 21:29:01
779,Majordomo,4Zx7Lw4U6F0sXrV4aiIyqQ,4,"Pre-Covid review 

Was so hard to get reservations but we were able to snag a table for 8 people on a week night. We ordered a variety of dishes including...",2020-11-10 16:02:47
780,Dashijiru,zHmptRuZilo_0QgfHlN7JA,5,"This place is a hidden gem. They keep a low profile but the food is amazing. Food quality is A+++, service is A+++. If it weren't for the pandemic, you'd...",2020-12-07 13:20:52
781,Dashijiru,zHmptRuZilo_0QgfHlN7JA,5,"I have been here several times and always happy to get excellent service. In first I really obsessed by theirs tonkotsu ramen, they care about quality and...",2020-10-06 14:23:42
782,Dashijiru,zHmptRuZilo_0QgfHlN7JA,5,Friday night after a stressful week of work... I was dying for some takeout but the first three places we called were all closed.  Then this popped up on...,2020-04-04 00:34:36
783,My Dung Sandwich Shop,jrRMueuUYTHx94B80qio9g,5,"TL:DR - modest, local market and banh mi shop serving up simple, yet flavorful sandwiches to go.

Picked up 2 banh mis here for $8. Place was popping as it...",2020-08-07 12:53:26
784,My Dung Sandwich Shop,jrRMueuUYTHx94B80qio9g,5,"We've been getting sandwiches here for years now since I was really young it's my families favorite spot to get sandwiches 

They're always great , fresh...",2020-07-23 11:56:35
785,My Dung Sandwich Shop,jrRMueuUYTHx94B80qio9g,5,"Picked up sandwiches, delicious and fresh. Continue to stop by even during these Covid times! We'll be back for sure and supporting Chinatown food culture.",2020-09-18 12:21:02
786,Blu Jam Café,ki5SNb4Lli6uOklz6BXXGw,5,My favorite part about brunch is that you can get sweet and savory dishes at the same time! I usually can't decide so I get one of each (minimum) and then...,2020-12-08 15:40:35
787,Blu Jam Café,ki5SNb4Lli6uOklz6BXXGw,5,"First of all, I appreciate Blu Jam Cafe for taking all the necessary steps in ensuring that their restaurant is COVID compliant. This basically tells me...",2020-08-04 20:41:07
788,Blu Jam Café,ki5SNb4Lli6uOklz6BXXGw,5,Blu Jam is amazing! There's a reason the line is so long. Make sure to grab the crunchy french toast! Great for sharing as an Appy or as a sweet treat all...,2020-06-25 23:21:57
789,Viet On Melrose,hwZ7OfKzqwdX1B4I54XMDQ,5,"Ate here a few months ago, right before the pandemic, and it was some of the best Vietnamese food I've had outside of Vietnam. The owner is also super nice...",2020-07-30 19:57:07
790,Viet On Melrose,hwZ7OfKzqwdX1B4I54XMDQ,5,"10 stars if I could! It's so hard to find authentic, flavorful Vietnamese food around here. Viet on Melrose does not disappoint and always hits the spot....",2020-11-20 10:53:13
791,Viet On Melrose,hwZ7OfKzqwdX1B4I54XMDQ,4,"Hello everyone-

I hope we are all hanging in there!

It's getting to be that time of year. Enough chill in the morning to start throwing on that favorite...",2020-10-31 10:07:50
792,The Factory Kitchen,cK9wMWnQEW9MdYjc-YWueg,5,"Pretty much a perfect place given quarantine.  There's ample parking, the partio is large, the menu is all very flavorful, and the waiters are attentive....",2020-11-11 23:40:56
793,The Factory Kitchen,cK9wMWnQEW9MdYjc-YWueg,5,"We came here in February B-day dinner for my wife and I'm finally getting around to the review. Long over due I know, I know but I took copious notes. Here...",2020-07-17 10:59:49
794,The Factory Kitchen,cK9wMWnQEW9MdYjc-YWueg,2,"Pretty disappointing dinner. We got the calamari pasta- which tasted like canned spaghetti sauce and bought pasta. 

And the truffle pasta which honestly...",2020-10-09 23:16:39
795,Phillips Barbecue,YIR9z52KElQJeCxXFx5pGQ,4,Pick up the phone got damn. I want your bbq but this phone is always busy. Great food here but pick up the phone. Ribs tips and ribs cmon man pick up the...,2020-11-24 14:00:21
796,Phillips Barbecue,YIR9z52KElQJeCxXFx5pGQ,4,"Phillips Barbecue is a decent choice for BBQ in LA.  This is a no frills stand on the west side of Crenshaw, just south of Adams.  During Pandemic 2020,...",2020-04-13 13:15:18
797,Phillips Barbecue,YIR9z52KElQJeCxXFx5pGQ,4,"Solid neighborhood BBQ joint, been going here for over a decade. I always get the 3 meat combo with rib tips, pork ribs and chicken for variety and I'm...",2020-10-22 14:24:39
798,Forage,3e9GNOPdQH6SRxSPkw2FTQ,5,"Social-Distancing Review# 13

Forage is one of my favorite eateries and I am glad they are open for business.

Entrance Door:  Kept open so that patrons do...",2020-04-09 09:07:10
799,Forage,3e9GNOPdQH6SRxSPkw2FTQ,4,"I happened to want chocolate cake, and they had a flourless cake that I wanted to try. While I was disappointed by the cake, I loved the hummus and roasted...",2020-06-08 21:19:31
800,Forage,3e9GNOPdQH6SRxSPkw2FTQ,5,This place never disappoints. I love the salmon bowl and the salmon tacos. Extra pickled radishes because I can't get enough. During COVID they also have a...,2020-07-16 13:18:29
801,Bossa Nova on Sunset,uMY7uC9m7HxRNAZGkjtdbA,4,Food is amazing.  Ordering food can be a hassle if you want extra dressing or something.  Their app doesn't work well and the pickup can be disorganized....,2020-12-04 21:17:31
802,Bossa Nova on Sunset,uMY7uC9m7HxRNAZGkjtdbA,5,"Such a great service, I was really impressed by the staff at bossa nova on sunset.  
First, The security guy was SO friendly and sweet, and even offered to...",2020-11-02 23:05:27
803,Bossa Nova on Sunset,uMY7uC9m7HxRNAZGkjtdbA,5,First time dining here (or out anywhere) since the start of COVID. The wait was only 10 mins and I noticed that social distancing was enforced. We sat...,2020-07-13 02:07:44
804,Poppy + Rose,NlT-6hFP0_6hPo36AW2lIA,5,Amazing food and amazing prompt service. In the midst of a pandemic Kweenie & Anita rolled out the red carpet for me the best they can for my birthday....,2020-11-23 09:37:08
805,Poppy + Rose,NlT-6hFP0_6hPo36AW2lIA,5,"What a lovely #ronastyle Sunday funday experience! 

Make sure you make a reservation. 

Food was delicious, service was wonderful, and the vibe was...",2020-11-10 01:25:13
806,Poppy + Rose,NlT-6hFP0_6hPo36AW2lIA,5,"This place is a hidden gem, in the busy flower district! 

Covid precautions were followed with sanitizer being provided, masks required, and take out...",2020-09-30 11:14:33
807,Social Paella,t9d6aNZ4ynVB6JuFfoAeDw,5,"Social Paella makes the best paella, but our favorite is the seafood.  The dishes are so flavorful and delicious, it makes you want to return for more.  We...",2020-05-16 16:47:46
808,Social Paella,t9d6aNZ4ynVB6JuFfoAeDw,5,"Jesus and his team provided us superb food for our party of 12 this past weekend. From the appetizers to the Paella, everyone agreed the food was delicious....",2020-09-14 09:09:44
809,Social Paella,t9d6aNZ4ynVB6JuFfoAeDw,5,He was very professional from the first minute I reached out. On time. Knew what they were doing. GreAt service! My guests were calling me the next day...,2020-08-06 12:24:45
810,Anwar's Kitchen,98nL1641VKFPGBjCjVlaNA,5,"This Restaurant is a Family Owned Business located in Fashion District in the heart of Downtown Los Angeles 
Located on the corner of Santee and 8th st...",2020-12-11 18:29:17
811,Anwar's Kitchen,98nL1641VKFPGBjCjVlaNA,5,I ate here twice this week. There is nothing like their food! I live in North Hollywood and I will drive to DTLA anytime. I can't wait until they are part...,2020-12-07 10:08:27
812,Anwar's Kitchen,98nL1641VKFPGBjCjVlaNA,5,"After seeing Anwar's post about his restaurant opening with his mom, I could not have been more excited. I've watched every ""Anwar's kitchen"" video on...",2020-12-06 20:19:16
813,Il Cielo,Gm0rzA9EQD4GgSP9TimLPQ,5,Still my favorite Italian restaurant in all of Beverly Hills.  I love coming here for special occasions.  The atmosphere and service always enhances the...,2020-08-08 07:54:44
814,Il Cielo,Gm0rzA9EQD4GgSP9TimLPQ,5,"Came to celebrate my 30th birthday during covid times. This was actually my second time at this restaurant and I have to say, it's a beautiful experience....",2020-08-13 05:48:43
815,Il Cielo,Gm0rzA9EQD4GgSP9TimLPQ,5,"Clean, covid approved social distancing romantic dinner. The server was so nice and helpful since it was our first time there. The food was AMAZING. the...",2020-11-16 23:26:38
816,HiFi Kitchen,gY3McKZ54b8w_3yVU2qQPg,5,"You know when you go to pick up your order and they're playing ATCQ on blast in the kitchen, you're leaving your dining experience in the good hands.

Some...",2020-12-03 08:34:14
817,HiFi Kitchen,gY3McKZ54b8w_3yVU2qQPg,5,"I could eat HiFi everyday. I felt the portion sizes per dish, were more lunch than dinner... so if you plan only one dish per person or plan to order family...",2020-08-07 12:01:16
818,HiFi Kitchen,gY3McKZ54b8w_3yVU2qQPg,5,"Just tried Hi Fi Kitchen for the first time:  for pick-up delivery of the Sweet Spaghetti, and I loved it!  Very meaty, cheesy and sweet spaghetti - it hit...",2020-12-07 15:40:23
819,Carnes Asadas Pancho Lopez,TOtRBm4rnHtHo2S7-6LW5w,5,"This place is so incredible I can't say enough great things about it. The ambiance is such an amazing experience despite covid measures, and the staff is so...",2020-10-17 13:58:32
820,Carnes Asadas Pancho Lopez,TOtRBm4rnHtHo2S7-6LW5w,5,"Nice outdoor covered patio during these covid times. The carne en su jugo was perfectly plated. Delicious homemade aguas frescas.
Most importantly, the...",2020-11-15 18:19:11
821,Carnes Asadas Pancho Lopez,TOtRBm4rnHtHo2S7-6LW5w,5,"Fantastic food. Outdoor seating. Still open during COVID! It was our first time, they had really good horchata, and the tacos dorados were wonderful",2020-09-19 13:39:13
822,Blue Bird Burgers,XHTsPRgT9UNBi_iZ15nFmw,5,"Yooo wow.  To be honest I was not expecting a lot for a liquor store hood burger but my lord I was pretty impressed with what i got.

What is a hood burger?...",2020-10-28 19:27:20
823,Blue Bird Burgers,XHTsPRgT9UNBi_iZ15nFmw,5,"These burgers are amazing! The chef said he always looking for ways to make them better! I have tried everything on the menu and it's all incredible. 

The...",2020-10-24 02:55:51
824,Blue Bird Burgers,XHTsPRgT9UNBi_iZ15nFmw,5,"Just finished up my 1st meal from here. Had a couple of burgers fries and wings. 

Burgers were delicious and nice sized. Wings were soooo yummy. Customer...",2020-09-12 22:15:42
825,Soseji,YKN48-eYsNe6gaP_cWXNuQ,5,"First time customer after seeing the business around the area for a couple weeks. 
Customer service: Awesome
Food: taste is amazing! Reminds me of bulgogi...",2020-11-29 02:33:51
826,Soseji,YKN48-eYsNe6gaP_cWXNuQ,5,The owner of this stand is super nice and takes great pride to his craft! If you like fusion flavors this is a nice twist to the Korean Hot Dog. Must try it...,2020-11-30 21:42:55
827,Soseji,YKN48-eYsNe6gaP_cWXNuQ,5,My husband and I came here a few weeks ago when he was located near Ave 26 tacos and we were curious at first and he was kind enough to give us a sample. We...,2020-11-30 21:46:11
828,Jaragua,lYfTKG3uhA5m4coAqWu4ng,5,"Their pupusas are so delicious! I was craving pupusas, and a quick Google search led me to this restaurant. When I  arrived there were several people...",2020-09-29 23:26:36
829,Jaragua,lYfTKG3uhA5m4coAqWu4ng,4,"Great cheese pupusas and even better micheladas! Usually takes a while to get our food when we dine in, but take out orders have always been timely. The...",2020-06-12 18:55:11
830,Jaragua,lYfTKG3uhA5m4coAqWu4ng,4,"The Tamales here are the best I've ever had. Something about the softness of Salvadorian tamales. 

You'd better call them in early in order to have any...",2020-10-20 15:00:40
831,Harold & Belle's,5oBl4waF3RT2b218OFTL4A,5,"We had a two person thanksgiving this year due to covid, so we needed to get a single serving meal. Harold & Belle's provided us just the thing! One main...",2020-11-28 07:45:10
832,Harold & Belle's,5oBl4waF3RT2b218OFTL4A,5,I've heard about Harold and Belle's for years but never found the chance to visit their location. Then one day they appeared in my delivery radius for...,2020-08-13 16:02:49
833,Harold & Belle's,5oBl4waF3RT2b218OFTL4A,5,I found this little gem after a trip to new orleans. I searched up chargrilled oysters and found Harold and Belles. Their food is delicious and the oysters...,2020-10-07 14:25:55
834,Chef Kang Sul Box,jisjJNoV5jzfAMIYKn7y5A,5,"A friend and I recently ordered for delivery from here. I have been wanting to try their Korean fried chicken and we also got the crack chicken skins, fried...",2020-10-12 11:56:09
835,Chef Kang Sul Box,jisjJNoV5jzfAMIYKn7y5A,5,"This place was surprisingly REALLY good! We came on a friend's recommendation since they had tried Chef Kang's other restaurant. 

For 6 people, we ordered...",2020-10-29 22:49:05
836,Chef Kang Sul Box,jisjJNoV5jzfAMIYKn7y5A,5,Great portion sizes! I ordered delivery because I'm just eating by myself. Awkward moment when they give me two sets of utensils  Good value for the price....,2020-10-14 04:57:56
837,Young King,nxOmiITLYE3AdEqrSZIRDg,4,Love this spot! It's been around town ever since I can remember and I hope it never goes away. Right now due to covid they are open just for take out but...,2020-12-01 15:41:41
838,Young King,nxOmiITLYE3AdEqrSZIRDg,5,"My go to spot for jja Jang myun and other Chinese Korean dishes.

Been there plenty of times before covid but this review is based on my last recent visit...",2020-10-21 21:53:50
839,Young King,nxOmiITLYE3AdEqrSZIRDg,5,"Realized tonight how special and amazing Young King is. You might even accuse me of having taken Young King for granted, as I've been coming here since the...",2020-08-22 00:03:42
840,La Pergoletta,-KqNRM-drDM7Nu9i9xEnfA,5,"This niche little spot in LA has become a favorite of mine. In a time where it's more fashionable to try tons of places out on Yelp based on their ratings,...",2020-09-11 11:30:38
841,La Pergoletta,-KqNRM-drDM7Nu9i9xEnfA,5,"I've been coming here for a while. The food is always good and the service is always accommodating. If you're looking for an authentic Italian restaurant,...",2020-08-19 21:38:02
842,La Pergoletta,-KqNRM-drDM7Nu9i9xEnfA,5,"Wow, this is truly a neighborhood gem. I live in Highland Park, but we will drive here just for the pasta! Grazie Mille to Fura/Fira -- not sure if I'm...",2020-07-22 15:45:49
843,Teddy’s Red Tacos,xHuKx24Ho7vVWK600v1m3g,5,"I've never had birria tacos until Teddy's, and I don't think I can ever go back to regular tacos after Teddy's. These tacos and the consomé are to DIE for....",2020-10-18 04:28:14
844,Teddy’s Red Tacos,xHuKx24Ho7vVWK600v1m3g,2,"I've been here twice: the first was a few months ago, right when they started setting up in Echo Park. Got 3 tacos from a very apathetic cashier, ate it...",2020-09-22 20:38:50
845,Teddy’s Red Tacos,xHuKx24Ho7vVWK600v1m3g,5,Wow how have I never tried Birria tacos until I tried Teddy's. I was left speechless after having these tacos!! Amazing!! The hype is real! I wished I tried...,2020-09-01 20:15:08
846,Backyard Bowls,BsQtoQWb1-SJkVyEra6MxQ,5,I come here all the time when in LA and the acai bowls are always amazing. I always order the berry bowl and the regular size is such a big portion....,2020-09-08 12:02:14
847,Backyard Bowls,BsQtoQWb1-SJkVyEra6MxQ,5,"Ohmigosh. I didn't even get to post a review before I went back, that's how good this place is. Generous portions, reasonable prices. Offers sugar free...",2020-10-22 17:33:17
848,Backyard Bowls,BsQtoQWb1-SJkVyEra6MxQ,4,"They are staying safe and clean during Covid and the outside seating area is super cute!

They have a super great staff, friendly and kind and patient!...",2020-08-07 14:49:37
849,Alaska Seafood,HThfRNFgQSYEhI_QrMx9Rg,5,"Pros:
- So many fish options that you'll want to go back again and again 
- Love their fried fish. 
- Lots of sides to choose from 
- Ceviche is on point 
-...",2020-07-18 14:55:24
850,Alaska Seafood,HThfRNFgQSYEhI_QrMx9Rg,5,I love this place. The food is incredible. The shrimp fajita is literally like nothing else I have ever had. The food is always ready when I pick up. The...,2020-10-27 20:33:01
851,Alaska Seafood,HThfRNFgQSYEhI_QrMx9Rg,5,"I freaken love this place! Have been coming to them for years and they're still absolutely great. Their shrimp fajitas, breaded shrimp, calamari, & seafood...",2020-11-06 22:48:49
852,Tire Shop Taqueria,UUlGlPfy0FsReQ2LWWBSWw,5,"Update on 4/17/20

Open for takeout only theses days. Nice new truck replaced the make shift stands. No more self service frijoles or salsa, but otherwise...",2020-04-18 22:01:15
853,Tire Shop Taqueria,UUlGlPfy0FsReQ2LWWBSWw,5,"Five star tacos!!! The best tacos I've ever had, I absolutely love this place, and it is still open for takeout during this time!!! 
My boyfriend and I...",2020-05-17 12:29:59
854,Tire Shop Taqueria,UUlGlPfy0FsReQ2LWWBSWw,5,Much love and support for this business. There is a TON of flavor in the meat. The chorizo is amazing! It will be quite hard to find a comparable chorizo...,2020-09-03 20:29:30
855,Dubai Sauce Modern Grill,oZb8ELhulgbxfVAU5FX25A,5,"Great place by far best chicken plate you can get for your money 
The delivery is very fast if you choose delivery",2020-11-15 18:41:05
856,Dubai Sauce Modern Grill,oZb8ELhulgbxfVAU5FX25A,5,Chicken Shawarma plate with hummus and fries. So good!!! The seasoning on the chicken is amazing! The Savage hot sauce is incredible. The rice has a nice...,2020-10-06 20:05:31
857,Dubai Sauce Modern Grill,oZb8ELhulgbxfVAU5FX25A,5,"The best!!! Everyone is really nice, food is just amazing and delivery is super fast too.",2020-11-15 21:16:25
858,Golden Mongolian Restaurant,ikilMjaOsysLYWIE2RRmTQ,5,Traditional Mongolian foods. Ordered khuushuur as take away. Loved it! Missing you again,2020-10-05 15:00:03
859,Golden Mongolian Restaurant,ikilMjaOsysLYWIE2RRmTQ,5,"Mongolian BBQ Plate Outstanding! 

Forget what you know about Mongolian restaurants. The choose-your-own-ingredient places cooking stir-fry noodle dishes in...",2020-08-03 12:20:28
860,Golden Mongolian Restaurant,ikilMjaOsysLYWIE2RRmTQ,5,"OMG, the huushuur is the best!!! They do deliver via postmates and stay open until 11 PM on most days. My lunch time fave.",2020-12-10 22:00:32
861,Carlitos Gardel Argentine Steakhouse,h9PSJ18gQ4kos8A0XAGlng,5,"Took my husband here for a dinner date. Started off on an awkward foot bc my 530pm reservation on OpenTable fell through. However, Gerard, the youngest son...",2020-10-31 07:36:56
862,Carlitos Gardel Argentine Steakhouse,h9PSJ18gQ4kos8A0XAGlng,5,My bf and I came here for our 2 year anniversary and this place exceeded our expectations. You feel like an exclusive VIP entering into the place because...,2020-10-21 23:32:52
863,Carlitos Gardel Argentine Steakhouse,h9PSJ18gQ4kos8A0XAGlng,5,"I am ALL about Argentinian food... so when my dad made reservations here for Father's Day, I was super excited to try it out since I've never been before....",2020-07-02 06:05:20
864,Genwa Korean BBQ,KtEMG1Aln3vQzte92QJxlw,5,So this was my first time experiencing dining at a Korean bbq restaurant. I have to say this place is really nice and the food was great! The service was...,2020-09-21 16:38:25
865,Genwa Korean BBQ,KtEMG1Aln3vQzte92QJxlw,5,"Well, it was our first time going for dine in after Covid -19 and the experience was great .amazing food , excellent service . Will be back soon",2020-07-12 12:45:15
866,Genwa Korean BBQ,KtEMG1Aln3vQzte92QJxlw,5,"[pre-covid] Came here with my brother for lunch since we saw the pics of the side dishes!!  Did not disappoint in that department, we managed finish...",2020-06-13 15:52:47
867,Aroma Cafe,AmtMwS2wCbr3l-_S0d9AoQ,5,"THE BEST AND MOST AUTHENTIC SERBIAN RESTAURANT IN CALIFORNIA!. Wow, where do I begin, if they is more then five star option I'd give you twice as many. This...",2020-08-03 19:08:33
868,Aroma Cafe,AmtMwS2wCbr3l-_S0d9AoQ,5,"First I want to say, it's really nice to see a Balkan restaurant out in West LA! The food and the atmosphere here really do bring me back to Belgrade. The...",2020-09-03 10:22:22
869,Aroma Cafe,AmtMwS2wCbr3l-_S0d9AoQ,4,"One of the great things about Los Angeles is that you can find literally any type of cuisine, and in the midst of all of the Persian and various Asian...",2020-06-29 21:31:11
870,Orleans & York Deli,iWS7Olqaw4hyWvMLIwJ9mw,4,"In my quest to find a fulfilling, unique and Non-Mendocino Farms treat for clients for lunch, I tried Orleans and York. The Yelp reviews validated this...",2020-08-22 12:05:50
871,Orleans & York Deli,iWS7Olqaw4hyWvMLIwJ9mw,4,"Came here on a whim on a Saturday afternoon. They are following COVID safety measures (masks, physical distancing, outdoor seating). We ordered two...",2020-07-19 19:25:11
872,Orleans & York Deli,iWS7Olqaw4hyWvMLIwJ9mw,5,"Ordered Salmon and Shrimp Po Boy everything was fresh . Ordered for delivery , fast service , highly recommend",2020-11-26 19:22:50
873,The Cheesecake Factory,gol97typwuGAaRvklK5viA,4,"Pre Covid-19 review. 

My friend picked this particular Cheesecake Factory for her birthday lunch.  

Fried macaroni and cheese ($13.50): crispy crumb...",2020-09-19 19:51:58
874,The Cheesecake Factory,gol97typwuGAaRvklK5viA,5,"This location was great, had a small birthday party for my daughter and she really enjoyed herself-we all did! We were seated on the patio which we loved...",2020-10-24 11:49:35
875,The Cheesecake Factory,gol97typwuGAaRvklK5viA,4,"The Cheesecake Factory is one of the few chain restaurants that I frequent regularly. It's consistent, it's tasty and got a variety of options that please...",2020-06-19 13:48:07
876,Chinchikurin - Sawtelle,Lke7X_Yug8ZB8M8mf5vSVw,5,I definitely miss eating at the location but happy they do takeout during these times. They include all the sauces and it is still warm when you get it...,2020-11-10 16:01:47
877,Chinchikurin - Sawtelle,Lke7X_Yug8ZB8M8mf5vSVw,5,This is one of my favorite Sawtelle places to go to. Before it used to be really packed inside and you'd be rubbing elbows with the person next to you....,2020-11-01 17:20:16
878,Chinchikurin - Sawtelle,Lke7X_Yug8ZB8M8mf5vSVw,5,"[review is for pre-pandemic. late review]
My first time visiting a Chinchikurin was here at the Sawtelle location. This review goes for both my first and...",2020-08-12 11:09:32
879,Son of a Gun,rJDsg0rZfuT0tsXbDaxRgA,4,Really enjoyed our experience eating here. It is strange going out to eat during the pandemic but the restaurant had tables to accommodate our party of five...,2020-08-30 13:41:28
880,Son of a Gun,rJDsg0rZfuT0tsXbDaxRgA,5,"Called last minute to check availability and was able to get a table because I was a few blocks away. Glad we were able to because this place fucks.

The...",2020-10-17 17:45:54
881,Son of a Gun,rJDsg0rZfuT0tsXbDaxRgA,4,"Last night was our first time at Son of a Gun. We really didn't know what to expect as we had only visited their sister restaurant Animal a few times, many...",2020-08-07 10:40:06
882,Carnitas Michoacan,_FYGof7wh6AsZW_L_wuV8g,4,"We recently moved to the area and have an unhealthy love for tacos, so after a long day of running errands we decided to give our new local taco shop a try....",2020-11-10 09:59:13
883,Carnitas Michoacan,_FYGof7wh6AsZW_L_wuV8g,5,"This place is the bomb, that is on your cheat days. The Super Nachos is a must try option.  During Covid, they are serving same food at a slower pace but it...",2020-08-19 00:44:17
884,Carnitas Michoacan,_FYGof7wh6AsZW_L_wuV8g,3,This is often my super late night go-to place for tacos because it's 24/7 and it's not far from my place. Really good cabeza! There are always a few chunks...,2020-11-25 23:19:55
885,Tam O'Shanter,cJ_-7MywlZgLvvsS4u7jaQ,5,"This is a COVID-19 experience review. The first time I went here was during the pandemic.

The outdoor seating were really set far apart, so I felt safe....",2020-11-30 14:09:55
886,Tam O'Shanter,cJ_-7MywlZgLvvsS4u7jaQ,4,"One of the absolute best places to get Prime Rib and it's said to be one of Walt Disney's favorite restaurants... 4 stars!!!!

Even though Tam O'Shanter is...",2020-11-22 16:15:40
887,Tam O'Shanter,cJ_-7MywlZgLvvsS4u7jaQ,4,I love the sandwich bar there and they are doing a great job with take out. You can order online for curbside pickup . The containers they use are segmented...,2020-10-10 13:23:47
888,Mariscos Jalisco,5xFBQiB4Jcy9sI2fUHfcpg,5,First time grabbing some tacos since the COVID pandemic. Still a long line but moves quickly. Totally worth the wait though. Waited in line for about 10...,2020-08-17 23:14:55
889,Mariscos Jalisco,5xFBQiB4Jcy9sI2fUHfcpg,5,Best shrimp tacos and ceviche!! I'm always craving this place :( Did a togo order during COVID since you can't sit here. Their shrimp tacos are freshly...,2020-09-21 13:50:24
890,Mariscos Jalisco,5xFBQiB4Jcy9sI2fUHfcpg,5,"This food truck has consistently been at the top of my list of places to try, and I'm so glad I finally got to eat here. They're open during coronavirus and...",2020-05-02 19:30:00
891,Sticky Rice,B7hN8d0qkE9mPw9LVcomuQ,5,If you like Thai food or want to try Thai food then this palce is for you.. very simple resturant without any fancy seating or decoration but food quality...,2020-12-01 12:31:03
892,Sticky Rice,B7hN8d0qkE9mPw9LVcomuQ,5,"Just yum!

Before covid you had to push through crowds to get a stool at their small venue but now you can get it delivered and the food is just as good!...",2020-11-10 13:58:20
893,Sticky Rice,B7hN8d0qkE9mPw9LVcomuQ,5,"Alert! There is a new menu item: shrimp spring rolls!!! Love these hard to find good ones, that are not fried. Also recommend Thai iced tea with boba! I...",2020-06-10 18:11:20
894,Marouch Restaurant,pinUBw4QqnTUGLAbKA5o4g,5,"It's so, so important to support family-owned businesses like Marouch during this quarantine. Their hummus is delicious, the gyro is so juicy, and the rice...",2020-10-01 15:14:05
895,Marouch Restaurant,pinUBw4QqnTUGLAbKA5o4g,5,"I ordered the beef kafta kabob and a side of tabbouleh through the Caviar app for delivery. The beef was flavorful, the rice perfect and the tabbouleh lemon...",2020-07-21 15:46:22
